OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18122970,12/27/2018,22:00:00,12/28/2018,07:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,Harrison Residence Hall Parking Space,630,NULL,Williams Street NW,NULL,NULL,1
19041027,12/25/2018,17:00:00,04/24/2019,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18122961,12/24/2018,03:16:00,12/24/2018,03:45:00,9999T,NULL,Closed/Cleared,Cleared by Arrest,PUB,Z3,Northside Drive @ Fourteenth Street,NULL,NULL,NULL,NULL,NULL,1
18122963,12/24/2018,13:54:00,12/24/2018,14:26:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Amazon @GeorgiaTech,86,NULL,Fifth Street NW,NULL,NULL,1
18122960,12/24/2018,03:15:00,12/24/2018,04:04:00,3562,Marijuana – Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,"Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
18122959,12/23/2018,19:55:00,12/23/2108,20:10:00,9999W,NULL,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,"Williams Street, NW, @ North Avenue",NULL,NULL,NULL,NULL,NULL,1
19020377,12/22/2018,12:00:00,12/23/2018,09:00:00,2308,Larceny – From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,McCamish Pavilion,965,NULL,"Fowler Street, NW",33.778956412500001,-84.401314659600004,1
18122956,12/22/2018,00:50:00,12/22/2018,01:19:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,North Avenue Apartments South Parking Deck,120,NULL,North Avenue NW,33.771685580300002,-84.392812953700002,1
18122958,12/22/2018,16:20:00,12/22/2018,17:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCAM,Z2,North Avenue Marta Station,NULL,NULL,West Peachtree Street @ Ponce De Leon Street NW,NULL,NULL,1
18122957,12/22/2018,07:15:00,12/22/2018,07:20:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAMRES,Z4,Crecine Residence Hall   131   Z4,900,NULL,Hemphill Avenue NW,33.780057100599997,-84.403518928400004,1
18122954,12/21/2018,14:00:00,12/21/2018,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Barnes and Noble Bookstore 172  Z2,48,NULL,"Fifth Street, NW",33.77668,-84.38863,1
18122952,12/21/2018,12:41:00,12/21/2018,12:43:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z4,Crecine Residence Hall   131   Z4,900,NULL,Hemphill Avenue NW,33.780057100599997,-84.403518928400004,1
18122951,12/21/2018,09:57:00,12/21/2018,10:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Administration (Tech Tower),225,NULL,North Avenue NW,33.772485855900001,-84.394677213400001,1
18122955,12/21/2018,19:00:00,12/22/2018,00:00:00,2317,Larceny – Bicycle,Closed/Cleared,Unfounded,ONCAM,Z2,Engineering Science & Mechanics   41   Z2,620,NULL,Cherry Street NW,33.772047537200002,-84.395782733299995,1
18122953,12/21/2018,14:19:00,12/21/2018,15:00:00,9999MH,NULL,Closed/Cleared,NULL,ONCAMRES,Z4,Woodruff Residence Hall,890,NULL,Curran Street NW,NULL,NULL,1
18122949,12/20/2018,17:00:00,12/20/2018,17:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,Phi Delta Theta Fraternity,734,NULL,"Fowler Street, NW",33.7746375385,-84.3942054445,1
18122947,12/19/2018,19:27:00,12/19/2018,20:34:00,9999MH,NULL,Closed/Cleared,NULL,ONCAM,Z4,Woodruff Residence Hall,890,NULL,Curran Street NW,33.7791074274,-84.406624872899997,1
18122946,12/19/2018,17:40:00,12/19/2018,18:00:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Clough Undergraduate Learning Commons,266,NULL,"Fourth Street, NW",NULL,NULL,1
18122942,12/18/2018,16:15:00,12/18/2018,16:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCAM,Z4,Marietta Street @ Northside Drive,NULL,NULL,NULL,NULL,NULL,1
19010238,12/18/2018,15:15:00,12/18/2018,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18122940,12/18/2018,14:00:00,12/18/2018,14:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,PUB,Z1,NULL,NULL,NW,NULL,NULL,NULL,1
18122938,12/17/2018,22:49:00,12/17/2018,22:50:00,9999W,NULL,Closed/Cleared,Cleared by Arrest,NONCAM,Z1,Spring Street NW @ Tenth Street NW,NULL,NULL,NULL,NULL,NULL,1
18122948,12/17/2018,14:00:00,12/17/2018,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Eighth Street Apartments,555,NULL,Eighth Street NW,33.7801287258,-84.4051386471,1
18122934,12/17/2018,13:30:00,12/17/2018,13:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Williams Street @ Bobby Dodd Way,NULL,NULL,NULL,NULL,NULL,1
18122929,12/16/2018,23:55:00,12/17/2018,00:09:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAM,NULL,Bobby Dodd Stadium,155,NULL,North Avenue NW,33.771865,-84.393316,1
18122926,12/16/2018,00:02:00,12/16/2018,01:22:00,9999MH,NULL,Closed/Cleared,NULL,ONCAMRES,Z4,Woodruff Residence Hall,890,NULL,"Curran Street, NW",NULL,NULL,1
18122927,12/16/2018,07:58:00,12/16/2018,08:10:00,2902,Damage to Property – Private,Closed/Cleared,Unfounded,ONCAM,Z1,North Campus Parking Deck   148   Z1,352,NULL,Peachtree Place NW,33.780134924599999,-84.398447156000003,1
18122928,12/16/2018,18:45:00,12/16/2018,18:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Peters Parking Deck,749,NULL,"Fowler Street, NW",33.778956412500001,-84.401314659600004,1
18122930,12/16/2018,23:58:00,12/17/2018,00:03:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z1,Graduate Living Center,301,NULL,"Tenth Street, NW",NULL,NULL,1
18122925,12/15/2018,11:45:00,12/15/2018,13:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,McCamish Pavilion,965,NULL,"Fowler Street, NW",NULL,NULL,1
18122923,12/15/2018,12:00:00,12/15/2018,13:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,Centennial Research Building   790   Z1,400,NULL,Tenth Street NW,33.7810025965,-84.4003711636,1
18122921,12/14/2018,16:34:00,12/14/2018,17:34:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Eighth Street Apartments- East,555,NULL,Eighth Street NW,NULL,NULL,1
18122939,12/14/2018,17:00:00,12/16/2018,15:00:00,2901,Damage to Property – Business,Inactive,NULL,ONCAM,Z2,NULL,129,NULL,5TH ST NW,NULL,NULL,1
18122918,12/14/2018,10:00:00,12/14/2018,10:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Parking Office (PTS)   178   Z2,828,NULL,West Peachtree Street NW,33.777138,-84.387672,1
19040824,12/14/2018,00:01:00,03/21/2019,23:59:00,2699,"Fraudulent Activity Offense Free ",Further Investigation,NULL,ONCAM,Z1,Georgia Institute of Technology,NULL,NULL,NORTH AVE NW,NULL,NULL,1
18122922,12/14/2018,11:30:00,12/14/2018,17:03:00,2305,Larceny – Articles from Vehicle,Closed/Cleared,Unfounded,ONCAM,Z2,Technology Square Parking Deck,770,NULL,Spring Street NW,NULL,NULL,1
18122917,12/14/2018,10:40:00,12/14/2018,11:30:00,2303,Shoplifting,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Barnes and Noble Bookstore,48,NULL,Fifth Street NW,33.77668,-84.38863,1
18122916,12/14/2018,08:50:00,12/14/2018,09:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,Spring Street NW,33.7763432523,-84.3893079202,1
18122919,12/14/2018,14:28:00,12/14/2018,15:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,West Village Dining Commons,532,NULL,Eighth Street NW,NULL,NULL,1
18122915,12/14/2018,07:03:00,12/14/2018,07:05:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,ONCAM,Z3,Sustainable Education Building   145   Z3,788,NULL,Atlantic Drive NW,33.776175650299997,-84.398807782700004,1
18122911,12/13/2018,13:22:00,12/13/2018,15:40:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,NULL,Student Health Center   177   Z4,740,NULL,Ferst Drive NW,33.774833656299997,-84.403110789999999,1
18122913,12/13/2018,19:30:00,12/13/2018,19:50:00,2303,Shoplifting,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Barnes and Noble Bookstore,48,NULL,"Fifth Street,  NW",NULL,NULL,1
19010022,12/13/2018,12:00:00,12/18/2018,20:00:00,2204,Burglary – No Forced Entry – Residence,Inactive,NULL,ONCAMRES,Z4,Eighth Street Apartments   130   Z4,555,NULL,"Eighth Street, NW",33.780128725799997,-84.405138647100003,1
18122932,12/13/2018,07:30:00,12/13/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Student Center,351,NULL,FERST DR NW,33.778956412500001,-84.401314659600004,1
18122914,12/13/2018,23:45:00,12/14/2018,00:21:00,2599,Counterfeiting Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z2,NULL,NULL,NULL,Techwood Drive @ Bobby Dodd Way NW,NULL,NULL,1
18122908,12/13/2018,12:16:00,12/13/2018,12:30:00,9999MH,NULL,Closed/Cleared,NULL,ONCAM,Z2,Student Services Building   123   Z3,353,NULL,Ferst Drive NW,33.774350440299997,-84.399552469699998,1
18122912,12/13/2018,18:00:00,12/13/2018,20:10:00,9999MH,NULL,Closed/Cleared,NULL,NONCAM,OFFCAM,NULL,954,NULL,Washington Street,NULL,NULL,1
19010029,12/13/2018,10:00:00,01/05/2019,17:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAMRES,Z2,Towers Residence Hall,112,NULL,"Bobby Dodd Way, NW",33.778956412500001,-84.401314659600004,1
18122909,12/13/2018,12:58:00,12/13/2018,13:08:00,1316,Terroristic Threats/Intimidation,Inactive,NULL,ONCAM,Z1,Baker Building,925,NULL,Dalney Street NW,NULL,NULL,1
19010017,12/13/2018,NULL,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Leads Exhausted,NULL,ONCAM,Z4,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18122905,12/12/2018,21:47:00,12/12/2018,23:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Centennial Olympic Park Drive, NW",NULL,NULL,NULL,NULL,NULL,1
18122903,12/12/2018,20:41:00,12/12/2018,21:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,PUB,Z2,"North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
19010106,12/12/2018,08:30:00,01/15/2019,10:35:00,2317,Larceny – Bicycle,Closed/Cleared,Unfounded,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,NULL,"Fourth Street, NW",33.774681795699998,-84.396379388400007,1
18122896,12/12/2018,04:00:00,12/12/2018,07:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,UA Whitaker Biomedical Engineering,313,NULL,"Ferst Drive, NW",33.778485279400002,-84.396824374999994,1
18122902,12/12/2018,20:48:00,12/12/2018,21:03:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Maulding Residence Hall (Sixth St. West Apts.)  65  Z4,501,NULL,Sixth Street NW,NULL,NULL,1
19010107,12/12/2018,08:30:00,01/15/2019,10:37:00,2317,Larceny – Bicycle,Closed/Cleared,Unfounded,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,NULL,"Fourth Street, NW",33.774681795699998,-84.396379388400007,1
18122894,12/12/2018,08:20:00,12/12/2018,09:12:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Montgomery Knight Building  (SST II),270,NULL,Ferst Drive NW,33.771912556799997,-84.3960731154,1
18122904,12/11/2018,22:00:00,12/11/2018,22:01:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
18122901,12/11/2018,20:00:00,12/12/2018,15:15:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,NULL,660,NULL,Williams Street NW,NULL,NULL,1
18122890,12/11/2018,22:04:00,12/18/2018,22:34:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,Alpha Epsilon Pi Fraternity   300   Z2,714,NULL,Techwood Drive NW,33.7741345353,-84.3923679036,1
18122907,12/11/2018,16:30:00,12/12/2018,06:30:00,2202,Burglary  – Forced Entry – Residence,Inactive,NULL,ONCAMRES,Z1,Center Street Apartments,939,NULL,Hemphill Avenue NW,33.780051239800002,-84.401987856700003,1
18122891,12/11/2018,23:47:00,12/11/2018,23:57:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,O'Keefe Building,151,NULL,"Sixth Street, NW",NULL,NULL,1
18122893,12/11/2018,12:55:00,12/11/2018,12:55:00,9999T,NULL,Closed/Cleared,NULL,PUB,Z1,NULL,NULL,NULL,TECHWOOD DR NW,NULL,NULL,1
18122889,12/11/2018,23:00:00,12/11/2018,23:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
18122887,12/11/2018,16:48:00,12/11/2018,16:48:00,5309,Harassing Communication,Closed/Cleared,Unfounded,ONCAM,Z1,Engineered Biosystems Building (EBB)   195   Z1,950,NULL,Atlantic Drive NW,33.780819,-84.397985,1
18122892,12/11/2018,23:56:00,12/12/2018,01:42:00,9999MH,NULL,Closed/Cleared,NULL,ONCAMRES,Z2,Towers Residence Hall,112,NULL,Bobby Dodd Way,33.773432325900004,-84.391000115200001,1
19010037,12/11/2018,10:00:00,12/12/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,McCamish Pavilion,965,NULL,Fowler street,33.773447588899998,-84.392241622599997,1
18122888,12/11/2018,21:00:00,12/11/2018,21:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Skiles Classroom Building Copy Room,686,NULL,"Cherry Street, NW",NULL,NULL,1
18122886,12/10/2018,12:00:00,12/10/2018,12:10:00,9999MH,NULL,Closed/Cleared,NULL,ONCAMRES,Z3,North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
18122879,12/10/2018,19:00:00,12/10/2018,19:05:00,3562,Marijuana – Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z1,Hemphill Ave @ 10th St,NULL,NW,NULL,NULL,NULL,2
18122872,12/10/2018,05:30:00,12/10/2018,06:00:00,1313,Simple Assault/Battery,Closed/Cleared,Prosecution Declined,ONCAM,Z3,NULL,NULL,NULL,NULL,33.778956412500001,-84.401314659600004,1
18122875,12/10/2018,14:00:00,12/10/2018,14:40:00,5499,Traffic Offense (describe offense),Closed/Cleared,NULL,NONCAM,OFFCAM,NULL,1892,NULL,Howell Mill Road NW,NULL,NULL,1
18122871,12/10/2018,00:26:00,12/10/2018,00:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,NAA South,120,NULL,"North Avenue, NW",33.76932,-84.39182,1
18122937,12/10/2018,14:00:00,12/14/2018,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,NONCAM,Z1,10th street and Northside Dr,NULL,NULL,NULL,33.776561749899997,-84.398393382899997,1
18122876,12/10/2018,14:29:00,12/10/2018,15:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Barnes and Noble Bookstore 172  Z2,48,NULL,"Fifth Street, NW",33.77668,-84.38863,1
18122878,12/10/2018,16:14:00,12/10/2018,17:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCAM,Z2,Chevron @ Spring & Tenth   OFFCAM,970,NULL,Spring Street NW,33.78123,-84.38946,1
18122869,12/09/2018,22:08:00,12/09/2018,22:38:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z4,Freeman Residence Hall,835,NULL,"McMillan Street, NW",33.7775503329,-84.4039202102,1
18122866,12/09/2018,16:03:00,12/09/2018,16:06:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,Glenn Residence Hall   Room 311,118,NULL,Bobby Dodd Way NW,NULL,NULL,1
18122868,12/09/2018,21:23:00,12/09/2018,21:26:00,4901,Escape,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,Smith Residence Hall,630,NULL,"Williams Street, NW",NULL,NULL,1
18122864,12/09/2018,08:30:00,12/09/2018,12:22:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,Fowler Street @ Eighth Street  Z1,NULL,NULL,Fowler Street @ Eighth Street NW,33.779604,-84.393604,1
18122874,12/09/2018,23:00:00,12/10/2018,09:30:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z1,Graduate living Center,301,NULL,10th Street NW,33.778956412500001,-84.401314659600004,1
18122867,12/09/2018,19:45:00,12/09/2018,19:47:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,NAA East  191,120,NULL,North Avenue NW,NULL,NULL,1
18122860,12/08/2018,21:33:00,12/08/2018,22:09:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z2,Fifth Street @ Spring Street,NULL,NULL,NULL,33.776343252300002,-84.389307920199997,1
18122863,12/08/2018,19:50:00,12/08/2018,20:05:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,Campus Recreation Center,750,NULL,"Ferst Drive, NW",33.775464005800004,-84.403499012599994,1
18122854,12/08/2018,00:55:00,12/08/2018,02:02:00,9999W,NULL,Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
18122855,12/08/2018,01:21:00,12/08/2018,01:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,NAA South,120,NULL,"North Avenue, NW",33.77005,-84.39162,1
18122906,12/08/2018,01:32:00,12/08/2018,01:33:00,5499,Traffic Offense (describe offense),Further Investigation,NULL,NONCLERY,Z4,Waffle House,1099,NULL,Northside Drive NW,NULL,NULL,1
18122862,12/08/2018,20:15:00,12/09/2018,07:47:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Aquatic Center,333,NULL,Tech Parkway,33.775674096300001,-84.404190438100002,1
18122865,12/08/2018,18:00:00,12/09/2018,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,NONCAM,OFFCAM,Piedmont Avenue NE @ North Avenue NE,NULL,NULL,NULL,NULL,NULL,1
18122859,12/08/2018,21:15:00,12/08/2018,21:30:00,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Woodruff Residence Hall North Building,890,NULL,Curran Street NW,33.7791074274,-84.406624872899997,1
18122856,12/08/2018,01:45:00,12/08/2018,02:22:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z1,Theta Chi Fraternity,840,NULL,Techwood Drive,33.777619340000001,-84.392350068100001,1
18122858,12/08/2018,13:35:00,12/08/2018,13:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,NULL,NULL,NULL,"McMillan Street, NW",NULL,NULL,1
18122849,12/07/2018,16:29:00,12/07/2018,16:36:00,9999F,NULL,Closed/Cleared,NULL,ONCAM,Z4,Eighth Street Apartments   (Dumpsters in rear ),555,NULL,Eighth Street NW,NULL,NULL,1
18122847,12/07/2018,00:30:00,12/07/2018,14:00:00,9999MH,NULL,Closed/Cleared,NULL,ONCAMRES,Z4,Caldwell Residence Hall,521,NULL,Turner Place NW,NULL,NULL,1
18122842,12/07/2018,13:12:00,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Scheller College of Business   172   Z2,800,NULL,"West Peachtree Street, NW",33.776280525200001,-84.3880186544,1
18122845,12/07/2018,13:15:00,12/07/2018,13:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Centergy One  176  Z2,75,NULL,"Fifth Street, NW",33.777567718,-84.389298009100003,1
18122846,12/07/2018,13:21:00,12/07/2018,13:24:00,2303,Shoplifting,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Barnes and Noble Bookstore,48,NULL,Fifth Street NW,NULL,NULL,1
18122852,12/07/2018,23:04:00,12/07/2018,23:30:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
18122843,12/07/2018,08:00:00,12/07/2018,08:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Woodruff Lot,890,NULL,Curran Street NW,33.780074,-84.406436,1
18122851,12/07/2018,22:32:00,12/07/2018,22:42:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,NONCLERY,Z2,North Avenue @ Spring Street,NULL,NULL,NULL,NULL,NULL,1
18122853,12/07/2018,23:59:00,12/08/2018,01:00:00,9999W,NULL,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Centennial Olympic Park Drive, NW @ Merrits Ave, NW",NULL,NULL,NULL,33.77005,-84.39162,1
18122839,12/07/2018,07:30:00,12/07/2018,17:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Ferst Center for the Arts   124   Z3,349,NULL,Ferst Drive NW,33.775100532400003,-84.399212086999995,1
18122873,12/07/2018,16:00:00,12/10/2018,06:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Student Center,351,NULL,Ferst Dr. NW,33.778956412500001,-84.401314659600004,1
18122935,12/07/2018,11:59:00,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,NULL,GTPD CID   178   Z2,828,NULL,West Peachtree Street NW,33.777138,-84.387672,1
18122829,12/06/2018,08:58:00,12/06/2018,08:58:00,5499,Traffic Offense (describe offense),Closed/Cleared,Unfounded,PUB,Z1,"Tenth Street, NW between Holly Street, NW and Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
18122836,12/06/2018,20:30:00,12/06/2018,20:55:00,2602,Fraud – Swindle,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z4,Fitten Residence Hall   119,855,NULL,McMillan Street NW,NULL,NULL,1
18122838,12/06/2018,23:18:00,12/06/2018,23:24:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
18122844,12/06/2018,14:30:00,12/07/2018,13:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,NULL,NULL,NULL," North Avenue NW, Luckie Street NW,",NULL,NULL,1
18122840,12/06/2018,21:00:00,12/07/2018,09:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,NULL,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.778956412500001,-84.401314659600004,1
18122818,12/05/2018,02:50:00,12/05/2018,03:30:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z3,Tech Green,725,NULL,"Atlantic Drive, NW",NULL,NULL,1
